recipe_id,recipe_image,category1,category2,category3,category4,food_name,steps,ingredient_name,ingredient_detail,serving_size,cooking_time,cooking_level,tags
6931640,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/27/45e9a4c1770e338eb934c46540e301b91.jpg,굽기,초스피드,돼지고기,밥/죽/떡,간단한 스팸주먹밥 만들기,"[(1, '재료를 준비합니다. 스팸은 굽고 김치는 씻어 준비합니다. 느끼함을 줄일 땐 스팸을 키친타올로 닦아주세요. 나중에 밥을 뭉칠 때 생각보다 기름이 나옵니다. ㅠㅡㅠ'), (2, '김치와 스팸을 적당한 크기로 찢습니다. 단무지도 준비했어요. ! (선택)'), (3, '밥,깨,햄,김치를 넣고 섞어줍니다.'), (4, '3을 작게 뭉친 뒤, 단무지를 올려줍니다. 밥이 풀리지 않게 꼭 눌러주세요!')]","['스팸', '밥', '김치', '단무지', '깨']","스팸:, 밥:, 김치:, 단무지:, 깨:",1인분,10분 이내,초급,"['스팸', '간단', '초스피드']"
6873273,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/23/6c72741372a5da1f83fa6e3f6b21eff71.jpg,굽기,초스피드,돼지고기,밥/죽/떡,"든든하지만 간편한 돈까스덮밥 레시피! #치즈돈까스덮밥, 가츠동레시피","[(1, '▶우선 치즈돈까스를 기름을 넉넉히 두른 다음 중불에서 구워주세요~'), (2, '▶익히는 동안 양파와 청양고추를 썰어주세요. 양파는 1인당 1/2개, 청양고추는 1개만 사용해주세요~'), (3, '▶계란은 다 풀지 말고 터트려서 준비해주세요~'), (4, '▶돈까스가 다 익으면 이제 작은 후라이팬에 쯔유와 물을 1:1로 섞어서 끓여주세요. 혹 쯔유가 3배 희석을 해야하는거라면 거기에 맞게 사용해주세요~'), (5, '▶양파와 청양고추를 넣고 양파가 익어갈 때쯤 풀어둔 계란을 올리시면 됩니다.'), (6, '▶속 까지 잘 구워진 치즈 돈가스는 밥위에 얹어주세요.'), (7, '▶다음 소스를 부워주세요. 계란이 위로 가면 더 예쁘겠죠?'), (8, '▶마무리로 포인트도 낼겸~ 향도 낼겸! 쑥갓을 올려주세요 :-)')]","['돈까스(치즈돈까스일반돈까스)', '양파', '청양고추(선택사항)', '쯔유', '물', '달걀', '쑥갓', '밥(소량)']","돈까스(치즈돈까스일반돈까스):1개, 양파:1/2개, 청양고추(선택사항):1개, 쯔유:1/2종이컵, 물:1/2종이컵, 달걀:1개, 쑥갓:3개, 밥(소량):",1인분,10분 이내,아무나,"['돈까스덮밥', '치즈돈까스', '가츠동', '가츠동레시피', '일식돈까스덮밥', '덮밥', '초스피드', '레시피', '간단한', '레시피', '일상레시피', '돈까스덮밥레시피', '간단한레시피', '든든한', '한끼', '1인밥상', '한끼식사', '돈까스']"
2025115,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/28/faeed0695a9a57bd9520d12fe862c422.jpg,굽기,초스피드,닭고기,메인반찬,짭쪼름한 밥도둑 닭양념구이,"[(1, '닭다리살이나 안심살은 한입 크기로 먹기좋게 썰고, 닭다리 살의 경우 더 쫄깃한 맛을 느낄 수 있구요.'), (2, '볼에 담아 양념장 재료를 한데 섞어 부어주고, 양념장 재료에 청양고추를 조금 첨가해주시면 더욱 더 매콤하여 맛있게 드실 수 있어요.'), (3, '30분이상 재우고, 미리 만드셔서 랩으로 감싸 냉장고에서 두신 뒤 드실때 꺼내서 볶아주시면 되어요.'), (4, '프라이팬을 불에 올려 열센서가 빨갛게 변하면 재워둔 고기를 모두 부어 노릇하게 구워주세요.'), (5, '노릇하게 잘 구워진 닭고기는 접시에 담아 다진파, 통깨를 약간 뿌려 마무리.')]","['닭다리살(닭안심살)', '통깨', '간장', '고춧가루', '설탕', '물엿', '맛술', '다진마늘', '다진파', '참기름', '후춧가루']","닭다리살(닭안심살):400g, 통깨:약간, 간장:6큰술, 고춧가루:0.5큰술, 설탕:1큰술, 물엿:2큰술, 맛술:4큰술, 다진마늘:1큰술, 다진파:2큰술, 참기름:1큰술, 후춧가루:약간",3인분,30분 이내,초급,[]
6839868,https://recipe1.ezmember.co.kr/cache/recipe/2015/12/14/7de8ee6f80392d7608219795c902ec591.jpg,굽기,초스피드,닭고기,메인반찬,닭날개 오븐구이 만들기,"[(1, '닭날개는 깨끗이 씻어 준비한후'), (2, '볼에 닭날개와 우유와허브솔트를 넣고 조물조물 밑간한후 허브 솔트 없으면 소금, 후추를 넣고 조물조물해주세요.'), (3, '오븐팬에 종이호일을 깔아 준비한후 밑간한 닭날개를 올려준후'), (4, '오븐은 180도 오븐에서 20~25분간 노릇하게 구워주세요. 후라이팬은 약불에서 노릇하게 속이 익을때까지 구워주세요(찔러보아 핏물이 보이지 않으면 OK)'), (5, '전 앞뒤로 한번씩 뒤집어주면서 구웠다죠. 완전 노릇해지면 드시면 됩니다.')]","['닭날개', '우유', '허브솔트']","닭날개:8개, 우유:20g, 허브솔트:2g",3인분,30분 이내,아무나,"['치킨', '오븐구이', '닭날개오븐구이']"
6867761,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/01/283949ba37dc3b023c4040ce86ce68a51.jpg,굽기,초스피드,닭고기,밥/죽/떡,치킨마요 덮밥,"[(1, '양파는 채썰어서 준비해주세요.'), (2, '계란은 스크램블해주세요.'), (3, '치킨너겟이나 남는치킨은 찢어서 기름두른후 굽거나 데워주세요.'), (4, '양파는 살짝볶은후 간장과 올리고당을 넣어서 마저 익혀주세요.'), (5, '밥 위에 볶아준 양파를 먼저올려주세요.'), (6, '그 옆으로 스크랩블해둔 계란도 올려주세요.'), (7, '치킨너겟은 3등분정도로 먹기좋은 크기로 잘라준 후 올려주세요.'), (8, '마요네즈와 돈까스소스를 뿌려주세요.'), (9, '김이 있다면 위에 솔솔 뿌려주면 좋아요.')]","['치킨너겟', '밥', '달걀', '양파', '오일', '간장', '올리고당', '돈까스소스', '마요네즈']","치킨너겟:14조각, 밥:2그릇, 달걀:2개, 양파:1/2개, 오일:2T, 간장:1T, 올리고당:1T, 돈까스소스:4T, 마요네즈:4T",2인분,15분 이내,아무나,"['한그릇요리', '초스피드요리', '닭고기', '남는치킨', '덮밥요리']"
6835959,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/11/57f650828855be99dc52952e3d1c04151.png,굽기,초스피드,닭고기,밥/죽/떡,남은치킨활용법: 치킨마요로 한끼뚝딱,"[(1, '후라이드치킨은 껍질을 떼고 가슴살 부분이나 살코기가 남아있으면 결대로 도톰하게 찢어놓아요 따뜻할때 미리 준비해두면 나중에 먹기 편해요'), (2, '데리야끼소스에는 꿀과 생강맛이 나서 소스로 제격이에요 냉동보관해둔 치킨은 기름없이 프라이팬에 살살 데워주세요'), (3, '계란은 잘 풀어서 기름없이 지단을 부쳐줍니다'), (4, '양파는 동그란 모양으로 링처럼 채썰어주세요 얇을수록 더 식감이 좋아요 양파에 데리야끼소스 2수저. 진간장 1수저 넣고 볶아주세요. 소스때문에 양파가 약간 졸아드는 듯한 느낌으로 볶아주심되요'), (5, '자 세팅하심됩니다 접시에 밥은 조금만 넣어주시고요 위에 데워놓은 치킨을 올려주세요'), (6, '양파에 간장이 잘 스며들었죠 이 양파가 핵심맛이에요 치킨위에 잘 올려주시고요'), (7, '지단은 동그랗게 김밥 말듯이 말아서 채썰어주세요 그럼 양파처럼 동그랗게 되니 식감이 훨씬 좋아집니당~'), (8, '치커리는 칼로 잘라서 주변에 예쁘게 놓아주면 완성이에요. 치킨마요니까 마요네즈는 필수이겠죠? 남은 음식으로 눈이 아름다운 요리가 되었어요 ~ 맛도 최고랍니다')]","['남은치킨', '치커리', '달걀', '양파중간크리', '데리야끼소스', '간장']","남은치킨:적당량, 치커리:5장, 달걀:2알, 양파중간크리:1개, 데리야끼소스:2T, 간장:1T",1인분,15분 이내,아무나,"['남은치킨활용법', '치킨마요', '치킨마요덮밥', '간단한요리', '치킨마요덮밥만들기', '닭고기활용', '초간단']"
6945735,https://recipe1.ezmember.co.kr/cache/recipe/2020/11/05/7c7172fed8f04c2eb8ceb49d85d624d41.jpg,굽기,초스피드,채소류,밑반찬,초스피드반찬 : 유아반찬으로 좋은 감자카레전 5분만에 만들기,"[(1, '먼저 감자는 깨끗하게 씻어 껍질을 제거한 다음 강판에 갈아주고'), (2, '갈아진 감자에 튀김가루1T'), (3, '카레가루1T'), (4, '꽃소금 아주 조금을 넣어 섞어준다음'), (5, '예열된 팬에 올리브유를 두르고 약불로 줄여 노릇노릇 구워주세요.'), (6, '겉은 바삭하면서 안은 촉촉한 감자카레전! 아이들도 너무 잘먹는 메뉴에요.')]","['큰감자', '튀김가루', '카레가루', '소금', '올리브유']","큰감자:3개, 튀김가루:1T, 카레가루:1T, 소금:조금, 올리브유:",2인분,5분 이내,아무나,"['감자카레전', '감자', '감자요리', '초스피드반찬', '유아반찬', '밑반찬', '반찬', '카레']"
6947701,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/06/c011c382223bf632a97daf78ab0124e91.jpg,굽기,초스피드,채소류,밑반찬,?애호박으로 애호박채전만들기! 유아반찬으로도 짱!,"[(1, '먼저 애호박은 껍질을 벗겨주고'), (2, '채판을 사용해서 채를 썰어줬어요.'), (3, '부침가루1T 와'), (4, '바삭함을 더해주기 위해 튀김가루1T를 넣고'), (5, '후추톡톡'), (6, '소금2/1T를 넣어주세요.'), (7, '계란에서도 물이나오고 애호박 자체도 수분이 많아서 물은 소량만 넣어주고'), (8, '반죽을 만들어주세요.'), (9, '달궈진 팬에 올리브유를 두르고 약불로 노릇노릇 구워주면'), (10, '바삭하고 담백한 애호박채전 완성이에요! 생각보다 아이들이 너무 잘먹는 반찬이였어요')]","['애호박', '부침가루', '튀김가루', '달걀', '후추', '소금', '물', '올리브유']","애호박:1개, 부침가루:1T, 튀김가루:1T, 달걀:1개, 후추:조금, 소금:1/2T, 물:조금, 올리브유:",3인분,10분 이내,아무나,"['애호박', '애호박채전', '반찬', '전', '전요리', '안주', '명절요리', '유아반찬', '쉬운반찬', '초스피드반찬']"
6939819,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/22/8b279b0e35ff3807b07a6f8e14d712681.jpg,굽기,초스피드,채소류,메인반찬,고추장 양념 팽이버섯구이 레시피♡,"[(1, '위 양념장 레시피 재료를 한곳에 넣어 골고루 잘 섞어주세요'), (2, '대파는 손가락 한마디 크기로 썰어줍니다. 팽이버섯은 뿌리 부분만 제거해주세요.'), (3, '팽이버섯에 대파를 끼워 넣어 고정 시켜주세요'), (4, '팽이버섯 2팩을 모두 위와 같이 만들어주세요'), (5, '버섯의 양념을 살짝만 구워주신다음 양념장을 올려 다시 한번 구워냅니다'), (6, '버섯을 모두 구워 접시에 옮겨 담아주신뒤 통깨를 뿌려 요리를 마무리해주세요 ^^')]","['팽이버섯', '대파', '통깨', '고추장', '간장', '다진마늘', '물', '설탕', '매실액', '참기름']","팽이버섯:2팩, 대파:1개, 통깨:1꼬집, 고추장:1숟가락, 간장:1숟가락, 다진마늘:1숟가락, 물:2숟가락, 설탕:1숟가락, 매실액:1숟가락, 참기름:1/2숟가락",3인분,15분 이내,아무나,"['초간단', '건강식', '팽이버섯', '고추장', '대파']"
6841059,https://recipe1.ezmember.co.kr/cache/recipe/2016/01/04/cf2468104e0d431798a133f3bb4ee7471.jpg,굽기,초스피드,채소류,메인반찬,<초간단 레시피>'가지구이' 간단한 반찬이나 술안주로 제격~,"[(1, '가지는 두툼하게 어슷 썰어준다. 너무 얇게 썰면 수분이 빠져나가 식감이 떨어진다.'), (2, '달군팬에 기름을 두르고 가지를 굽는다. 가지는 기름을 잘 빨아 들이므로 기름을 추가하면서 타지 않게 구워준다.'), (3, '구워낸 가지를 접시에 담아준다.'), (4, '간장, 설탕, 고춧가루, 참기름을 섞어 양념장을 만들어준다.'), (5, '구워낸 가지에 양념장을 얹어내면 완성된다.')]","['가지', '간장', '참기름', '식초', '고춧가루', '설탕']","가지:1개, 간장:2T, 참기름:0.5T, 식초:0.5T, 고춧가루:1T, 설탕:0.5T",1인분,15분 이내,아무나,"['가지구이', '가지요리', '구운채소', '구운가지', '구운야채', '술안주', '밥반찬', '초간단레시피']"
7035078,https://recipe1.ezmember.co.kr/cache/recipe/2024/09/23/740d70a5df74074853405c58567d7f461.jpg,굽기,초스피드,채소류,밥/죽/떡,월남쌈김밥만들기 라이스페이퍼김밥 아보카도새우김밥만들기,"[(1, '재료준비할께요!'), (2, '제일 먼저, 김밥 밥 만들기 3step! ────── 1인분양의 밥을 준비하고, 소금0.5T 참기름 1T 통깨 약간 잘 섞어서 준비해둘께요.'), (3, '해동한 새우는 끓는물에 살짝 데쳐 익혀주고,'), (4, '아보카도는 먹기 좋은 크기로 슬라이스 해서 준비합니다.'), (5, '따뜻한 물에 라이스페이퍼를 담구었다가 두장을 겹쳐서 펼쳐 주세요.'), (6, '라이스 페이퍼 크기에 맞춰 김밥김을 잘라준다음,'), (7, '밥을 알맞게 골고루 펼쳐 담아주세요.'), (8, '슬라이스한 아보카도도 가지런히 올리고~'), (9, '데쳐둔 새우도 나란히~'), (10, '스리라차소스도 취향껏 뿌려주세요.'), (11, '마지막으로 김을 덮어준다음,'), (12, '터지지않게 월남쌈을 싸주세요^^'), (13, '라이스페이퍼에 통깨를 골고루 묻혀준다음,'), (14, '기름을 두르고예열된 팬에 골고루 구워주세요.'), (15, '따라하기도 쉽고~ 만들기는 더 쉬운~ 겉.바.속.쫄~ ""월남쌈 김밥"" 완.성 입니다!!')]","['라이스페이퍼', '아보카도', '냉동새우', '밥', '김밥김', '스리라차소스', '소금', '참기름', '통깨']","라이스페이퍼:4장, 아보카도:1/2개, 냉동새우:4-5마리, 밥:1인분, 김밥김:1장, 스리라차소스:취향껏, 소금:0.5T, 참기름:1T, 통깨:2T",1인분,10분 이내,아무나,"['간단레시피', '월남쌈김밥', '아보카도새우김밥', '해외유행요리', '요즘유행김밥', '라이스페이퍼요리', '다이어트식단', '유지어터식단', '월남쌈', '요리하는지나아씨']"
6940683,https://recipe1.ezmember.co.kr/cache/recipe/2021/03/02/99698fe7054ec5690ddde9c519b330581.jpg,굽기,초스피드,채소류,밥/죽/떡,베이컨 구운양파 덮밥,"[(1, '양파 반개를 채썰어주세요.'), (2, '베이컨도 잘게 썰어주세요.'), (3, '식용유를 두른 팬에 양파를 볶아주세요. 소금을 살짝 뿌립니다. 적당히 볶아지면 그릇에 건져 냅니다.'), (4, '팬에 다진마늘 1 스푼을 넣고, 베이컨과 같이 볶습니다. 이때 후추를 살짝 뿌려주세요.'), (5, '다시마물 또는 멸치육수 3 스푼 넣습니다. 간장 1 스푼, 미림 1 스푼, 매실액 1 스푼, 액젓 1 스푼, 생각가루(다진생강) 0.5 티스푼 정도 섞어주세요.'), (6, '그릇에 밥을 담고, 볶은 양파를 얹어주세요.'), (7, '마지막으로 베이컨 소스를 끼얹주시면 완성입니다!')]","['양파', '소금', '다진마늘', '베이컨', '후추', '간장', '매실청', '맛술', '다시마물( 멸치육수)', '액젓', '생강가루( 다진생강)']","양파:1/2개, 소금:살짝, 다진마늘:1스푼, 베이컨:200g, 후추:살짝, 간장:1스푼, 매실청:1스푼, 맛술:1스푼, 다시마물( 멸치육수):3스푼, 액젓:1스푼, 생강가루( 다진생강):1/2티스푼",1인분,10분 이내,초급,"['혼밥', '덮밥', '돈부리', '초스피드', '초간단', '베이컨', '구운양파', '베이컨양파볶음', '양파볶음', '베이컨볶음']"
7017631,https://recipe1.ezmember.co.kr/cache/recipe/2024/01/12/aba6182568d2762bf92aa6e1de8e06d81.jpg,굽기,초스피드,채소류,디저트,쫀득해서 계속 손이 가는 고구마맛탕쿠키,"[(1, '고구마 크키에 따라 전분가루 양은 가감해 주세요.'), (2, '고구마는 깨끗하게 씻어서 작은 큐브모양으로 썰어요.'), (3, '고구마에 달걀, 전분가루를 넣어서 골고루 섞어요.'), (4, '꿀은 따뜻한 물 반스푼을 넣고 풀어서 시럽을 만들어요.'), (5, '종이호일이나 쿠킹팬에 쿠키 반죽을 한 스푼씩 떠서 모양을 잡아 180도 15-20분 구워요.'), (6, '만들어둔 시럽을 발라서 3-5분 더 구워요.'), (7, '식혀서 먹으면 더 쫀득하고 맛있어요.')]","['고구마', '달걀', '꿀', '전분가루', '검은깨']","고구마:2개, 달걀:1개, 꿀:1숟가락, 전분가루:1숟가락, 검은깨:약간",2인분,30분 이내,아무나,"['고구마', '다이어트쿠키', '맛탕쿠키', '고구마맛탕', '고구마쿠키']"
6852215,https://recipe1.ezmember.co.kr/cache/recipe/2016/07/05/bcd4b46c90864dc5df8e50a469d4a4ed1.jpg,굽기,초스피드,채소류,디저트,휴게소 버터구이감자 만들기,"[(1, '감자는 삶아서'), (2, '껍질을까준다'), (3, '팬에 감자를 두고'), (4, '버터한개녹이고'), (5, '앞뒤로노릇노릇^^♡♡'), (6, '소금조금 뿌려놓고^^'), (7, '접시에옮길때 설탕뿌리면 완성')]","['감자', '버터', '소금', '설탕']","감자:11알, 버터:1개, 소금:조금, 설탕:조금",2인분,10분 이내,아무나,"['감자', '버터', '소금', '설탕']"
7031211,https://recipe1.ezmember.co.kr/cache/recipe/2024/07/26/574a6707f68583282c060e52dfad14441.jpg,굽기,초스피드,채소류,양념/소스/잼,여름토마토 선드라이토마토만들기,"[(1, '방울토마토 30알정도 준비 -약간의 소금,후추,파슬리 바질20g / 통후추 20알 슬라이스마늘 6알 / 슬라이스레몬 2개 1cm 엑스트라버진오일 500ml'), (2, '방울토마토를 1/2또는 큰거는 1/4로 잘라주세요'), (3, '에어프라이어나 오븐에 150도 20분 구워줬습니다. 이때 약간의 소금,후추,파슬리 뿌려서 구워주세요~ 나름 타지않게 잘확인하기!!'), (4, '소독한 병에 층층으로 토마토-저민마늘-레몬- 통후추-바질을 넣어줘요~ 바질은 얇게 썰어주었어요^^'), (5, '마지막으로 오일을 잠기게 넣어주면 됩니다.')]","['방울토마토', '슬라이스 마늘', '레몬 슬라이스 1cm', '엑스트라버진 올리브오일', '통후추', '소금', '후추', '파슬리']","방울토마토:30알, 슬라이스 마늘:6개, 레몬 슬라이스 1cm:2개, 엑스트라버진 올리브오일:500ml, 통후추:20알, 소금:1t, 후추:1t, 파슬리:2T",4인분,30분 이내,아무나,"['선드라이토마토', '토마토절임', '썬드라이토마토', '만개의레시피', '깨쟁이쉐프', '구운토마토']"
6889946,https://recipe1.ezmember.co.kr/cache/recipe/2018/05/31/21ba16b933d5ba7fefd120a409ac4b1b1.jpg,굽기,초스피드,해물류,밑반찬,초스피드 고등어 고추장양념구이,"[(1, '분량의 양념을 모두넣고 섞어주세요'), (2, '앞뒤로 노릇노릇 구워줍니다(고등어는 약간의 소금간이 되어 있는거예요)'), (3, '양념장을 고등어 위에 부어 줍니다'), (4, '약불로 앞뒤로 뒤집어 주기만하면 완성입니다')]","['고등어', '고추장', '맛술', '간장', '올리고당', '매실청', '후추', '참기름', '깨소금']","고등어:1.5마리, 고추장:2큰술, 맛술:1큰술, 간장:1큰술, 올리고당:1큰술, 매실청:1큰술, 후추:1꼬집, 참기름:1큰술, 깨소금:1큰술",3인분,15분 이내,아무나,[]
6870661,https://recipe1.ezmember.co.kr/cache/recipe/2017/06/02/fa95253b41c91feb675b66b45fc8e7c91.jpg,굽기,초스피드,해물류,메인반찬,#집밥백선생 마늘새우구이만들기 #새우손질방법과 내장제거방법~ 고소하고 마늘향이 풍부한 갈릭새우!!,"[(1, '대하는 일단 깨끗이 씻어서 준비합니다.'), (2, '새우의 내장을 제거해 볼까요. 먼저 새우의 몸통을 잡고 두툼한 중간쯤의 마디부분에 이쑤시개를 끼워 줍니다. 마디의 1/3쯤 되는 곳에 이쑤시개를 찔러 넣어 주시면 됩니다.'), (3, '그리고 이쑤시개를 살짝~~~살짝~~ 들어 올리게 되면 이렇게 새우의 내장이 이쑤시개에 딸려서 나오게 됩니다. 허허~~ 요놈은 꽤나 많은 식사를 하고 잡히셨나 봅니다. 시커먼 내장이 올라 오네요.'), (4, '좀더 멋진 비주얼의 마늘새우구이를 하기 위해서 새우를 등쪽에서 살살살살 1/2등분으로 칼집을 내어 줍니다. 이 칼집을 내는데 그냥 칼을 사용하셔도 좋지만 껍질때문에 어렵다고 하시면 집밥백선생의 꿀팁인 빵칼을 이용해서 썰어주시면 좀더 쉽고 간단하게 칼집을 내실 수 있어요 아니면 머리와 꼬리부분의 껍질을 제외하고 몸통의 껍질만 제거하신 후에 칼을 이용해서 똑같이 등쪽에서 살며시 칼집을 내주시면 보다 편하게 썰으실 수 있어요. 어차피 껍질은 먹지 않기 때문이기도 하니까요.'), (5, '등쪽에 칼집까지 내어 준 대하가 모두 준비되었습니다. 이제 구워 주기만 하면 끝!!!'), (6, '팬에 기름을 두르시고 다진마늘이나 편마늘을 넣어서 볶아 주세요.'), (7, '그리고 새우를 넣고 후추, 소금으로 간을 해 준 다음에 뚜껑을 닫고 구워 줍니다. 그럼 마늘향이 풍부하게 스며 들면서도 소금이 툭툭 튀지는 않겠죠.'), (8, '어느정도 익었다면 뚜껑을 열어서는 뒤집어서 구워 줍니다. 여기에서 버터 한스푼을 넣어서 잘 섞어가면서 구워 줍니다. 그럼 마늘과 버터가 만나서는 갈릭새우의 맛이 나오는 것이겠죠.'), (9, '충분히 익은 갈릭새우를 접시에 담아 냅니다. 그리고는 레몬즙을 뿌려 주세요. 새우등에 칼집을 내어 주었더니 새우가 멋드러지게 벌어졌지요. 그래서 더욱 먹음직스럽기도 해요.'), (10, '레몬즙까지 뿌려주고 거기에 양배추샐러드와 함께 드시면 멋진 술안주도 좋고 밥반찬으로도 훌륭하지요. 쉽고 간단하게 갈릭새우 완성입니다.')]","['새우', '다진마늘', '식용유', '소금', '후추', '버터', '레몬즙']","새우:6마리, 다진마늘:1큰술, 식용유:, 소금:조금, 후추:조금, 버터:1술, 레몬즙:",2인분,15분 이내,아무나,"['집밥백선생', '새우손질방법', '새우내장제거', '갈릭새우', '시푸드박스', '시푸드디쉬', '마늘새우구이']"
6931390,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/23/f35cb3b81bcb74d72c828f50fba186361.jpg,굽기,초스피드,해물류,메인반찬,가자미데리야끼구이:간단해도 특별한 초간단생선조림,"[(1, '가자미를 물에 헹구어 쌀뜨물이나 우유에 잠시 담궈두었다가 찹쌀가루와 전분을 섞어 가자미 앞뒤로 충분히 묻힌다.'), (2, '달군팬에 식용유를 두르고 가자미를 굽는다'), (3, '앞뒤로 노릇노릇 굽는다'), (4, '간장과 올리고당 등을 섞어 초간단 데리야끼소스를 만든다'), (5, '노릇노릇 구어진 생선에 데리야끼소스를 뿌려 약불에서 잠시 조린다.'), (6, '파를 쫑쫑 썰어 생선위에 올리고 한번 더 양념을 뿌린 후 불을 끄고 통깨를 솔솔 뿌린다')]","['가자미', '찹쌀가루', '전분', '파', '통깨', '식용유', '간장', '맛술', '양파청', '올리고당']","가자미:1마리, 찹쌀가루:, 전분:, 파:, 통깨:, 식용유:, 간장:3큰술, 맛술:1큰술, 양파청:1큰술, 올리고당:1~2큰술",2인분,20분 이내,초급,"['가자미데리야끼구이', '가자미간장양념구이', '가자미간단조림']"
6675499,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/19/9a4f6d6a471332bd8b46b8d14ed9ed77.jpg,굽기,초스피드,해물류,메인반찬,비린내 없는 초간단 고등어 구이,"[(1, '냄비에 소주를 종이컵 1컵 정도 부어준다. 소주가 없으면 청주나 물을 사용해도 됩니다. 그렇기만 술을 넣어줘야 알콜 성분 때문에 풍미는 좋아지고 비린내를 잡아주기 효과가 있기 때문입니다.'), (2, '삼발이를 올리고 쪄줍니다. 비늘있는 쪽으로 구우면 기름이 떨어지지 않고 응집되고, 살이 있는 부분을 먼저 구우면 기름이 녹아 밑으로 내려간다고 합니다.'), (3, '뚜껑을 열고 식혀 접시에 담아내면 완성!')]","['고등어', '소주', '삼발이']","고등어:1/2마리, 소주:1컵, 삼발이:",1인분,15분 이내,아무나,[]
6866104,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/02/d4f3acbfb057807ac0bad84b1c21354d1.jpg,굽기,초스피드,해물류,메인반찬,키조개 해물구이~~특별한 혼술 안주를 원한다면 간단한 초스피드 해물 조개 요리로!,"[(1, '시장에서 키조개 한 개를 구입 한 후 까 달라고 하면 까서 손질까지 해줍니다. 껍질을 한쪽 만 잊지 말고 가져오세요. 가져온 조개껍질을 씻은 후 물기를 종이타월로 없애주고 버터를 칠해 주세요.'), (2, '조개 양이 조금 적으므로 집에 있는 새우...오징어...날치알....관자..등중 아무거나 조개만큼의 양을 준비하여 썰어 주세요. 크기는 조갯살 자른 크기로! 집에 아무 해물도 없다면 마트에 가면 자숙새우 파는 거 한 봉지 준비해 주세요.'), (3, '준비된 해물에 다진 마늘 1 작은 술. 소금 1/2 작은 술 후추1/4 작은 술을 뿌려 섞어서 밑간을 합니다. 양념된 해물을 버터를 발라서 준비해둔 껍질에 담아주세요'), (4, '이렇게 미니오븐이나 토스트오븐에서 10~15분간 굽고...위에 어메리칸 치즈 한쪽이나 피자치즈 한쪽 얹어주면 자체 열로 치즈가 녹아요. 녹은 치즈위에 다진 파도 1큰 술 뿌려주면 최상의 혼술 안주 준비 완료~ 이제 즐기시면 됩니다.')]","['키조개', '버터', '칵테일 새우', '마늘', '소금', '후추', '치즈', '파']","키조개:1개, 버터:1큰술, 칵테일 새우:8마리, 마늘:1술, 소금:1/2술, 후추:1/4술, 치즈:1장,파:1큰술",1인분,10분 이내,초급,"['혼술안주', '술안주', '조개요리', '키조개', '치즈', '새우']"
6862981,https://recipe1.ezmember.co.kr/cache/recipe/2016/12/22/52c131a1f2e88195ba4d0a12abfd6e991.jpg,굽기,초스피드,해물류,면/만두,꽃놀이패에서 나온 굴만두 만드는 법,"[(1, '먼저 굴은 손끝으로 조물조물 문질러서 뻘을 빼주고 씻어줘요. 씻은 굴은 한번 데치고 체반에 놓고 물기를 빼주세요'), (2, '부추는 잘게 썰어주세요.'), (3, '이제 한데 놓고 소금 한꼬집을 넣고 섞어줘요.'), (4, '이제 만두피에 넣고 잘 오므려주세요.'), (5, '후라이팬에 물을 살짝 넣고 기름을 넣고 뚜껑을 덮고 구워주시면 완성이에요~')]","['굴', '부추', '소금', '만두피']","굴:1컵, 부추:1/2컵, 소금:1꼬집, 만두피:5장",2인분,15분 이내,아무나,"['굴만두', '꽃놀이패굴만두', '굴만두만들기', '굴만두만드는법']"
6835898,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/09/0125cf1fe4ec638a2c7aba53e1d537ae1.jpg,굽기,초스피드,해물류,밥/죽/떡,초간단 혼자밥 마늘명란밥,"[(1, '명란젓과 버터 마늘 어린잎채소와 밥 한공기를 준비합니다.'), (2, '기름 두른팬에 마늘을 3-4알 편썰어 마늘칩을 만들어 줍니다.'), (3, '마늘을 튀겨낸 기름에 명란젓을 1개1-반 분량을 노릇노릇하게 구워내 줍니다. (이때 기름이 튈 수 있으니 주의하세요.)'), (4, '공기에 밥 - 가운데 버터1숟갈 - 마늘칩 튀겨낸것 - 구워낸 명란젓을 썰어 올린뒤 어린잎 채소를 올려 마무리 합니다.')]","['밥', '명란젓', '버터', '마늘(편 썬것)', '어린잎채소']","밥:1공기, 명란젓:1-1.5개, 버터:1스푼, 마늘(편 썬것):3-4, 어린잎채소:약간",1인분,5분 이내,아무나,"['명란밥마늘명란밥', '혼자밥', '초스피드', '일품요리', '간단요리', '초간단요리한끼식사']"
